Assessment ID,Species or Taxon,Common Names,Year Assessed,Countries,Publication,Criteria system,Status,Publication citation,Scope
94805,"Mus musculus Linnaeus, 1758",House Mouse,2005,Nepal,Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",National
94803,"Mus musculus Linnaeus, 1758",House Mouse,2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94809,"Mus pahari Thomas, 1916",Sikkim Mouse,2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94813,"Mus phillipsi Wroughton, 1912","Wroughton's Small Spiny Mouse, Wroughton's Mouse",2005,Nepal,Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Data Deficient
DD","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",National
94812,"Mus phillipsi Wroughton, 1912","Wroughton's Small Spiny Mouse, Wroughton's Mouse",2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94818,"Mus saxicola Elliot, 1839","Elliot's Spiny Mouse, Elliot's Brown Spiny Mouse",2005,Nepal,Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Data Deficient
DD","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",National
94816,"Mus saxicola Elliot, 1839","Elliot's Spiny Mouse, Elliot's Brown Spiny Mouse",2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94821,"Nectogale elegans Milne-Edwards, 1870",Web-footed Water Shrew ­ Elegant Water Shrew,2005,Nepal,Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Near Threatened (Downlisted from Vulnerable)
NT°","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",National
94820,"Nectogale elegans Milne-Edwards, 1870",Web-footed Water Shrew ­ Elegant Water Shrew,2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Near Threatened (Downlisted from Vulnerable)
NT°","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94825,"Nesokia indica Gray & Hardwicke, 1832",Short-tailed Bandicoot-rat,2005,Nepal,Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",National
94823,"Nesokia indica Gray & Hardwicke, 1832",Short-tailed Bandicoot-rat,2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94830,"Niviventer eha Wroughton, 1916","Little Himalayan Rat, Smoke-bellied Rat",2005,Nepal,Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",National
94829,"Niviventer eha Wroughton, 1916","Little Himalayan Rat, Smoke-bellied Rat",2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94834,"Niviventer fulvescens Gray, 1847",Chestnut Rat,2005,Nepal,Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",National
94832,"Niviventer fulvescens Gray, 1847",Chestnut Rat,2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94838,"Niviventer niviventer Hodgson, 1836","Himalayan White-bellied Rat, White-bellied Rat",2005,Nepal,Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Data Deficient
DD","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",National
94837,"Niviventer niviventer Hodgson, 1836","Himalayan White-bellied Rat, White-bellied Rat",2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94843,"Ochotona curzoniae Hodgson, 1858","Black-lipped Pika, Plateau Pika",2005,Nepal,Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Vulnerable (Downlisted from Endangered)
VU°","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",National
94842,"Ochotona curzoniae Hodgson, 1858","Black-lipped Pika, Plateau Pika",2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Near Threatened (Downlisted from Vulnerable)
NT°","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94845,"Ochotona forresti Thomas, 1923",Forrest's Pika,2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Data Deficient
DD","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94848,"Ochotona himalayana Feng, 1973",Himalayan Pika,2005,Nepal,Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Near Threatened (Downlisted from Vulnerable)
NT°","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",National
94849,"Ochotona ladacensis Gunther, 1875",Ladakh Pika,2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94854,"Ochotona macrotis Gunther, 1875",Large-eared Pika,2005,Nepal,Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Vulnerable (Downlisted from Endangered)
VU°","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",National
94852,"Ochotona macrotis Gunther, 1875",Large-eared Pika,2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94858,"Ochotona nubrica Thomas, 1922",Nubra Pika,2005,Nepal,Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Data Deficient
DD","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",National
94857,"Ochotona nubrica Thomas, 1922",Nubra Pika,2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Data Deficient
DD","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94862,"Ochotona roylei Ogilby, 1839",Royle's Pika,2005,Nepal,Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",National
94860,"Ochotona roylei Ogilby, 1839",Royle's Pika,2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Least Concern
LC","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
94865,"Ochotona thibetana Milne-Edwards, 1871","Manipur Pika, Moupin Pika",2005,"Nepal, India, Pakistan, Myanmar, Viet Nam, Thailand, Indonesia, Philippines (the), Singapore",Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report,IUCN,"Vulnerable (Downlisted from Endangered)
VU°","Sanjay Molur, C. Srinivasulu, Bhargavi Srinivasulu, Sally Walker, P.O. Nameer and Latha Ravikumar (2005). Status of South Asian Non-volant Small Mammals: Conservation Assessment and Management Plan (C.A.M.P.) Workshop Report. Zoo Outreach Organisation / CBSG-South Asia, Coimbatore, India, 618pp.",Regional (multi-national)
